Ponto;Lat;Lon;Altura;Altura G;Altura C;Lon UTM;Lat UTM
AUTO10763;-23,96995;-46,34214;-2,899;-4,56;1,661;363449,394987443;7348450,5870457
AUTO10764;-23,96994;-46,34214;-2,919;-4,56;1,641;363449,384447509;7348451,69438545
AUTO10765;-23,96992;-46,34214;-2,911;-4,56;1,649;363449,363367652;7348453,90906495
AUTO10766;-23,96991;-46,34214;-2,914;-4,56;1,646;363449,35282773;7348455,01640469
AUTO10767;-23,9699;-46,34214;-2,919;-4,56;1,641;363449,342287812;7348456,12374444
AUTO10768;-23,96989;-46,34214;-2,916;-4,56;1,644;363449,331747899;7348457,23108418
AUTO10769;-23,96988;-46,34214;-2,908;-4,56;1,652;363449,321207989;7348458,33842392
AUTO10770;-23,96986;-46,34214;-2,861;-4,56;1,699;363449,300128183;7348460,5531034
AUTO10771;-23,96985;-46,34214;-2,851;-4,56;1,709;363449,289588285;7348461,66044314
AUTO10772;-23,96984;-46,34214;-2,845;-4,56;1,715;363449,279048393;7348462,76778288
AUTO10773;-23,96983;-46,34214;-2,8;-4,56;1,76;363449,268508504;7348463,87512261
AUTO10774;-23,96982;-46,34214;-2,786;-4,56;1,774;363449,257968619;7348464,98246235
AUTO10775;-23,9698;-46,34214;-2,793;-4,56;1,767;363449,236888862;7348467,19714181
AUTO10776;-23,96979;-46,34214;-2,765;-4,56;1,795;363449,22634899;7348468,30448154
AUTO10777;-23,96978;-46,34214;-2,769;-4,56;1,791;363449,215809122;7348469,41182127
AUTO10778;-23,96977;-46,34214;-2,797;-4,56;1,763;363449,205269258;7348470,519161
AUTO10779;-23,96976;-46,34214;-2,788;-4,56;1,772;363449,194729398;7348471,62650072
AUTO10780;-23,96975;-46,34214;-2,767;-4,56;1,793;363449,184189543;7348472,73384045
AUTO10781;-23,96973;-46,34214;-2,748;-4,56;1,812;363449,163109844;7348474,94851989
AUTO10782;-23,96972;-46,34214;-2,726;-4,56;1,834;363449,152570001;7348476,05585961
AUTO10783;-23,96971;-46,34214;-2,726;-4,56;1,834;363449,142030162;7348477,16319933
AUTO10784;-23,9697;-46,34214;-2,719;-4,56;1,841;363449,131490327;7348478,27053905
AUTO10785;-23,96969;-46,34214;-2,687;-4,56;1,873;363449,120950497;7348479,37787877
AUTO10786;-23,96967;-46,34214;-2,666;-4,56;1,894;363449,099870848;7348481,59255819
AUTO10787;-23,96966;-46,34214;-2,661;-4,56;1,899;363449,089331029;7348482,69989791
AUTO10788;-23,96965;-46,34214;-2,679;-4,56;1,881;363449,078791215;7348483,80723762
AUTO10789;-23,96964;-46,34214;-2,696;-4,56;1,864;363449,068251405;7348484,91457733
AUTO10790;-23,96963;-46,34214;-2,68;-4,56;1,88;363449,0577116;7348486,02191703
AUTO10791;-23,96962;-46,34214;-2,657;-4,56;1,903;363449,047171798;7348487,12925674
AUTO10792;-23,96961;-46,34214;-2,621;-4,56;1,939;363449,036632001;7348488,23659645
AUTO10793;-23,9696;-46,34214;-2,62;-4,56;1,94;363449,026092207;7348489,34393615
AUTO10794;-23,96959;-46,34214;-2,628;-4,56;1,932;363449,015552418;7348490,45127585
AUTO10795;-23,96958;-46,34214;-2,636;-4,56;1,924;363449,005012633;7348491,55861555
AUTO10796;-23,96957;-46,34214;-2,634;-4,56;1,926;363448,994472852;7348492,66595526
AUTO10797;-23,96956;-46,34214;-2,573;-4,56;1,987;363448,983933075;7348493,77329495
AUTO10798;-23,96955;-46,34214;-2,565;-4,56;1,995;363448,973393303;7348494,88063465
AUTO10799;-23,96954;-46,34214;-2,611;-4,56;1,949;363448,962853535;7348495,98797435
AUTO10800;-23,96952;-46,34213;-2,599;-4,56;1,961;363449,959312477;7348498,21233872
AUTO10801;-23,96951;-46,34213;-2,624;-4,56;1,936;363449,9487728;7348499,31967841
AUTO10802;-23,9695;-46,34213;-2,624;-4,56;1,936;363449,938233126;7348500,4270181
AUTO10803;-23,96949;-46,34213;-2,619;-4,56;1,941;363449,927693457;7348501,53435778
AUTO10804;-23,96948;-46,34213;-2,586;-4,56;1,974;363449,917153792;7348502,64169747
AUTO10805;-23,96947;-46,34213;-2,58;-4,56;1,98;363449,906614132;7348503,74903715
AUTO10806;-23,96945;-46,34213;-2,579;-4,56;1,981;363449,885534823;7348505,96371651
AUTO10807;-23,96944;-46,34213;-2,545;-4,56;2,015;363449,874995174;7348507,07105619
AUTO10808;-23,96943;-46,34212;-2,555;-4,56;2,005;363450,881994701;7348508,18808076
AUTO10809;-23,96942;-46,34212;-2,509;-4,56;2,051;363450,87145514;7348509,29542043
AUTO10810;-23,96941;-46,34212;-2,512;-4,56;2,048;363450,860915583;7348510,4027601
AUTO10811;-23,96939;-46,34212;-2,489;-4,56;2,071;363450,839836481;7348512,61743944
AUTO10812;-23,96938;-46,34212;-2,466;-4,56;2,094;363450,829296936;7348513,72477911
AUTO10813;-23,96937;-46,34212;-2,447;-4,56;2,113;363450,818757395;7348514,83211878
AUTO10814;-23,96936;-46,34212;-2,454;-4,56;2,106;363450,808217858;7348515,93945844
AUTO10815;-23,96935;-46,34212;-2,466;-4,56;2,094;363450,797678326;7348517,04679811
AUTO10816;-23,96934;-46,34212;-2,456;-4,56;2,104;363450,787138798;7348518,15413777
AUTO10817;-23,96932;-46,34212;-2,461;-4,56;2,099;363450,766059754;7348520,36881709
AUTO10818;-23,96931;-46,34212;-2,457;-4,56;2,103;363450,755520238;7348521,47615675
AUTO10819;-23,9693;-46,34212;-2,464;-4,56;2,096;363450,744980726;7348522,5834964
AUTO10820;-23,96929;-46,34212;-2,446;-4,56;2,114;363450,734441219;7348523,69083606
AUTO10821;-23,96928;-46,34212;-2,404;-4,56;2,156;363450,723901716;7348524,79817571
AUTO10822;-23,96927;-46,34212;-2,36;-4,56;2,2;363450,713362216;7348525,90551537
AUTO10823;-23,96925;-46,34212;-2,374;-4,56;2,186;363450,692283231;7348528,12019467
AUTO10824;-23,96924;-46,34212;-2,361;-4,56;2,199;363450,681743744;7348529,22753432
AUTO10825;-23,96923;-46,34212;-2,378;-4,56;2,182;363450,671204261;7348530,33487397
AUTO10826;-23,96922;-46,34212;-2,378;-4,56;2,182;363450,660664783;7348531,44221361
AUTO10827;-23,9692;-46,34213;-2,345;-4,56;2,215;363449,62204486;7348533,64720808
AUTO10828;-23,96919;-46,34213;-2,339;-4,56;2,221;363449,611505315;7348534,75454773
AUTO10829;-23,96918;-46,34213;-2,301;-4,56;2,259;363449,600965775;7348535,86188737
AUTO10830;-23,96917;-46,34213;-2,258;-4,56;2,302;363449,590426238;7348536,96922702
AUTO10831;-23,96916;-46,34213;-2,255;-4,56;2,305;363449,579886706;7348538,07656666
AUTO10832;-23,96914;-46,34213;-2,244;-4,56;2,316;363449,558807654;7348540,29124593
AUTO10833;-23,96913;-46,34213;-2,237;-4,56;2,323;363449,548268135;7348541,39858557
AUTO10834;-23,96912;-46,34213;-2,225;-4,56;2,335;363449,537728619;7348542,50592521
AUTO10835;-23,96911;-46,34213;-2,234;-4,56;2,326;363449,527189108;7348543,61326484
AUTO10836;-23,9691;-46,34213;-2,253;-4,56;2,307;363449,516649601;7348544,72060447
AUTO10837;-23,96909;-46,34213;-2,244;-4,56;2,316;363449,506110098;7348545,82794411
AUTO10838;-23,96908;-46,34213;-2,255;-4,56;2,305;363449,495570599;7348546,93528374
AUTO10839;-23,96906;-46,34213;-2,234;-4,56;2,326;363449,474491613;7348549,14996299
AUTO10840;-23,96905;-46,34213;-2,207;-4,56;2,353;363449,463952127;7348550,25730262
AUTO10841;-23,96904;-46,34213;-2,177;-4,56;2,383;363449,453412645;7348551,36464224
AUTO10842;-23,96903;-46,34213;-2,15;-4,56;2,41;363449,442873167;7348552,47198186
AUTO10843;-23,96902;-46,34213;-2,147;-4,56;2,413;363449,432333693;7348553,57932149
AUTO10844;-23,96901;-46,34213;-2,107;-4,56;2,453;363449,421794223;7348554,68666111
AUTO10845;-23,969;-46,34213;-2,092;-4,56;2,468;363449,411254757;7348555,79400073
AUTO10846;-23,96898;-46,34213;-2,107;-4,56;2,453;363449,390175838;7348558,00867996
AUTO10847;-23,96897;-46,34213;-2,108;-4,56;2,452;363449,379636385;7348559,11601958
AUTO10848;-23,96896;-46,34213;-2,083;-4,56;2,477;363449,369096936;7348560,22335919
AUTO10849;-23,96895;-46,34213;-2,11;-4,56;2,45;363449,358557491;7348561,3306988
AUTO10850;-23,96894;-46,34214;-2,101;-4,56;2,459;363448,330475025;7348562,42835361
AUTO10851;-23,96893;-46,34214;-2,055;-4,56;2,505;363448,31993551;7348563,53569322
AUTO10852;-23,96893;-46,34215;-2,112;-4,56;2,448;363447,302392404;7348563,52600834
AUTO10853;-23,96893;-46,34216;-2,086;-4,56;2,474;363446,284849295;7348563,51632339
AUTO10854;-23,96893;-46,34217;-2,052;-4,56;2,508;363445,267306183;7348563,50663837
AUTO10855;-23,96893;-46,34218;-2,063;-4,56;2,497;363444,249763068;7348563,49695327
AUTO10856;-23,96892;-46,3422;-2,054;-4,56;2,506;363442,204136849;7348564,5849225
AUTO10857;-23,96892;-46,34221;-2,092;-4,56;2,468;363441,186593647;7348564,57523719
AUTO10858;-23,96892;-46,34222;-2,116;-4,56;2,444;363440,169050443;7348564,56555181
AUTO10859;-23,96892;-46,34224;-2,128;-4,56;2,432;363438,133964026;7348564,54618083
AUTO10860;-23,96892;-46,34225;-2,131;-4,56;2,429;363437,116420813;7348564,53649523
AUTO10861;-23,96892;-46,34226;-2,098;-4,56;2,462;363436,098877596;7348564,52680956
AUTO10862;-23,96892;-46,34227;-2,089;-4,56;2,471;363435,081334378;7348564,51712382
AUTO10863;-23,96892;-46,34229;-2,025;-4,56;2,535;363433,046247933;7348564,49775212
AUTO10864;-23,96892;-46,3423;-2,034;-4,56;2,526;363432,028704706;7348564,48806617
AUTO10865;-23,96891;-46,34231;-2,165;-4,56;2,395;363431,000620635;7348565,5857198
AUTO10866;-23,96891;-46,34232;-2,187;-4,56;2,373;363429,983077323;7348565,5760337
AUTO10867;-23,96891;-46,34234;-2,256;-4,56;2,304;363427,947990692;7348565,55666128
AUTO10868;-23,96891;-46,34235;-2,269;-4,56;2,291;363426,930447372;7348565,54697497
AUTO10869;-23,96891;-46,34237;-2,244;-4,56;2,316;363424,895360726;7348565,52760212
AUTO10870;-23,96891;-46,34238;-2,227;-4,56;2,333;363423,877817398;7348565,51791559
AUTO10871;-23,9689;-46,34239;-2,239;-4,56;2,321;363422,849732599;7348566,61556866
AUTO10872;-23,9689;-46,34241;-2,244;-4,56;2,316;363420,814645773;7348566,59619525
AUTO10873;-23,9689;-46,34242;-2,099;-4,56;2,461;363419,797102355;7348566,58650843
AUTO10874;-23,9689;-46,34243;-2,066;-4,56;2,494;363418,779558934;7348566,57682154
AUTO10875;-23,9689;-46,34245;-2,094;-4,56;2,466;363416,744472085;7348566,55744754
AUTO10876;-23,9689;-46,34246;-2,065;-4,56;2,495;363415,726928656;7348566,54776043
AUTO10877;-23,9689;-46,34247;-2,003;-4,56;2,557;363414,709385224;7348566,53807325
AUTO10878;-23,9689;-46,34249;-1,983;-4,56;2,577;363412,674298353;7348566,51869868
AUTO10879;-23,96889;-46,3425;-2,001;-4,56;2,559;363411,646212585;7348567,616351
AUTO10880;-23,96889;-46,34252;-2,056;-4,56;2,504;363409,611125539;7348567,59697599
AUTO10881;-23,96889;-46,34253;-2,086;-4,56;2,474;363408,593582012;7348567,58728838
AUTO10882;-23,96889;-46,34254;-2,094;-4,56;2,466;363407,576038482;7348567,5776007
AUTO10883;-23,96889;-46,34256;-2,101;-4,56;2,459;363405,540951414;7348567,55822512
AUTO10884;-23,96888;-46,34257;-2,071;-4,56;2,489;363404,512865002;7348568,65587696
AUTO10885;-23,96888;-46,34259;-2,036;-4,56;2,524;363402,477777759;7348568,63650095
AUTO10886;-23,96888;-46,3426;-2,085;-4,56;2,475;363401,460234134;7348568,62681284
AUTO10887;-23,96888;-46,34261;-2,113;-4,56;2,447;363400,442690506;7348568,61712466
AUTO10888;-23,96887;-46,34263;-2,137;-4,56;2,423;363398,397059899;7348569,70508782
AUTO10889;-23,96887;-46,34264;-2,157;-4,56;2,403;363397,379516184;7348569,69539943
AUTO10890;-23,96887;-46,34265;-2,159;-4,56;2,401;363396,361972466;7348569,68571096
AUTO10891;-23,96887;-46,34267;-2,149;-4,56;2,411;363394,326885022;7348569,6663338
AUTO10892;-23,96887;-46,34268;-2,178;-4,56;2,382;363393,309341295;7348569,65664511
AUTO10893;-23,96886;-46,3427;-2,188;-4,56;2,372;363391,263709947;7348570,7446073
AUTO10894;-23,96886;-46,34271;-2,208;-4,56;2,352;363390,246166135;7348570,7349184
AUTO10895;-23,96886;-46,34272;-2,193;-4,56;2,367;363389,228622317;7348570,72522942
AUTO10896;-23,96886;-46,34274;-2,162;-4,56;2,398;363387,193534677;7348570,70585126
AUTO10897;-23,96886;-46,34275;-2,107;-4,56;2,453;363386,175990852;7348570,69616207
AUTO10898;-23,96886;-46,34277;-2,124;-4,56;2,436;363384,140903195;7348570,67678348
AUTO10899;-23,96886;-46,34278;-2,147;-4,56;2,413;363383,123359361;7348570,66709407
AUTO10900;-23,96886;-46,34279;-2,12;-4,56;2,44;363382,105815525;7348570,65740459
AUTO10901;-23,96886;-46,34281;-2,107;-4,56;2,453;363380,070727845;7348570,63802542
AUTO10902;-23,96885;-46,34282;-2,108;-4,56;2,452;363379,042639175;7348571,73567553
AUTO10903;-23,96885;-46,34283;-2,094;-4,56;2,466;363378,025095249;7348571,72598577
AUTO10904;-23,96885;-46,34284;-2,093;-4,56;2,467;363377,007551321;7348571,71629593
AUTO10905;-23,96885;-46,34286;-2,104;-4,56;2,456;363374,972463455;7348571,69691604
AUTO10906;-23,96885;-46,34287;-2,127;-4,56;2,433;363373,954919518;7348571,68722599
AUTO10907;-23,96885;-46,34289;-2,096;-4,56;2,464;363371,919831636;7348571,66784567
AUTO10908;-23,96885;-46,3429;-2,084;-4,56;2,476;363370,902287691;7348571,6581554
AUTO10909;-23,96885;-46,34291;-2,076;-4,56;2,484;363369,884743743;7348571,64846506
AUTO10910;-23,96885;-46,34293;-2,131;-4,56;2,429;363367,849655837;7348571,62908416
AUTO10911;-23,96884;-46,34294;-2,112;-4,56;2,448;363366,821566117;7348572,72673345
AUTO10912;-23,96884;-46,34295;-2,068;-4,56;2,492;363365,804022078;7348572,71704282
AUTO10913;-23,96884;-46,34297;-2,095;-4,56;2,465;363363,768933993;7348572,69766135
AUTO10914;-23,96884;-46,34298;-2,109;-4,56;2,451;363362,751389947;7348572,6879705
AUTO10915;-23,96884;-46,34299;-2,181;-4,56;2,379;363361,733845898;7348572,67827959
AUTO10916;-23,96884;-46,34301;-2,126;-4,56;2,434;363359,698757791;7348572,65889754
AUTO10917;-23,96884;-46,34302;-2,092;-4,56;2,468;363358,681213734;7348572,6492064
AUTO10918;-23,96884;-46,34303;-2,058;-4,56;2,502;363357,663669673;7348572,6395152
AUTO10919;-23,96883;-46,34305;-2,073;-4,56;2,487;363355,618034919;7348573,72747245
AUTO10920;-23,96883;-46,34306;-2,041;-4,56;2,519;363354,600490771;7348573,71778103
AUTO10921;-23,96883;-46,34307;-1,986;-4,56;2,574;363353,582946621;7348573,70808954
AUTO10922;-23,96883;-46,34309;-1,985;-4,56;2,575;363351,547858312;7348573,68870634
AUTO10923;-23,96883;-46,3431;-2,049;-4,56;2,511;363350,530314154;7348573,67901463
AUTO10924;-23,96883;-46,34312;-2,099;-4,56;2,461;363348,495225827;7348573,659631
AUTO10925;-23,96883;-46,34313;-2,125;-4,56;2,435;363347,47768166;7348573,64993908
AUTO10926;-23,96883;-46,34314;-2,083;-4,56;2,477;363346,460137491;7348573,64024708
AUTO10927;-23,96883;-46,34316;-2,106;-4,56;2,454;363344,425049143;7348573,62086287
AUTO10928;-23,96883;-46,34317;-2,147;-4,56;2,413;363343,407504964;7348573,61117066
AUTO10929;-23,96883;-46,34318;-2,147;-4,56;2,413;363342,389960783;7348573,60147837
AUTO10930;-23,96883;-46,34319;-2,071;-4,56;2,489;363341,372416599;7348573,59178602
AUTO10931;-23,96883;-46,34321;-2,064;-4,56;2,496;363339,337328223;7348573,57240108
AUTO10932;-23,96883;-46,34322;-2,131;-4,56;2,429;363338,319784029;7348573,56270851
AUTO10933;-23,96883;-46,34323;-2,092;-4,56;2,468;363337,302239835;7348573,55301586
AUTO10934;-23,96883;-46,34324;-2,134;-4,56;2,426;363336,284695637;7348573,54332315
AUTO10935;-23,96882;-46,34325;-2,104;-4,56;2,456;363335,256603244;7348574,64097029
AUTO10936;-23,96883;-46,34325;-2,099;-4,56;2,461;363335,267151436;7348573,53363035
AUTO10937;-23,96883;-46,34325;-2,111;-4,56;2,449;363335,267151436;7348573,53363035
AUTO10938;-23,96884;-46,34325;-2,121;-4,56;2,439;363335,277699633;7348572,42629042
AUTO10939;-23,96885;-46,34325;-2,165;-4,56;2,395;363335,288247834;7348571,31895048
AUTO10940;-23,96887;-46,34325;-2,163;-4,56;2,397;363335,309344248;7348569,10427059
AUTO10941;-23,96888;-46,34325;-2,137;-4,56;2,423;363335,319892462;7348567,99693065
AUTO10942;-23,96889;-46,34326;-2,137;-4,56;2,423;363334,312896947;7348566,87989782
AUTO10943;-23,9689;-46,34326;-2,086;-4,56;2,474;363334,323445247;7348565,77255787
AUTO10944;-23,96891;-46,34326;-2,175;-4,56;2,385;363334,333993551;7348564,66521792
AUTO10945;-23,96892;-46,34326;-2,181;-4,56;2,379;363334,34454186;7348563,55787797
AUTO10946;-23,96893;-46,34326;-2,215;-4,56;2,345;363334,355090173;7348562,45053802
AUTO10947;-23,96894;-46,34326;-2,215;-4,56;2,345;363334,36563849;7348561,34319806
AUTO10948;-23,96895;-46,34326;-2,232;-4,56;2,328;363334,376186811;7348560,23585811
AUTO10949;-23,96897;-46,34326;-2,258;-4,56;2,302;363334,397283465;7348558,02117819
AUTO10950;-23,96898;-46,34327;-2,265;-4,56;2,295;363333,390288771;7348556,90414525
AUTO10951;-23,96899;-46,34327;-2,256;-4,56;2,304;363333,400837187;7348555,79680528
AUTO10952;-23,969;-46,34327;-2,301;-4,56;2,259;363333,411385607;7348554,68946532
AUTO10953;-23,96901;-46,34327;-2,283;-4,56;2,277;363333,421934032;7348553,58212535
AUTO10954;-23,96902;-46,34327;-2,301;-4,56;2,259;363333,432482461;7348552,47478538
AUTO10955;-23,96903;-46,34327;-2,256;-4,56;2,304;363333,443030893;7348551,36744541
AUTO10956;-23,96904;-46,34327;-2,254;-4,56;2,306;363333,45357933;7348550,26010544
AUTO10957;-23,96906;-46,34327;-2,264;-4,56;2,296;363333,474676217;7348548,04542549
AUTO10958;-23,96907;-46,34327;-2,285;-4,56;2,275;363333,485224666;7348546,93808552
AUTO10959;-23,96908;-46,34327;-2,26;-4,56;2,3;363333,49577312;7348545,83074554
AUTO10960;-23,96909;-46,34328;-2,325;-4,56;2,235;363332,488779411;7348544,71371247
AUTO10961;-23,9691;-46,34328;-2,356;-4,56;2,204;363332,499327951;7348543,60637249
AUTO10962;-23,96912;-46,34328;-2,358;-4,56;2,202;363332,520425045;7348541,39169252
AUTO10963;-23,96913;-46,34328;-2,376;-4,56;2,184;363332,530973598;7348540,28435253
AUTO10964;-23,96914;-46,34328;-2,386;-4,56;2,174;363332,541522155;7348539,17701254
AUTO10965;-23,96915;-46,34328;-2,422;-4,56;2,138;363332,552070716;7348538,06967255
AUTO10966;-23,96916;-46,34329;-2,398;-4,56;2,162;363331,545077663;7348536,95263938
AUTO10967;-23,96917;-46,34329;-2,44;-4,56;2,12;363331,555626311;7348535,84529939
AUTO10968;-23,96918;-46,34329;-2,492;-4,56;2,068;363331,566174963;7348534,73795939
AUTO10969;-23,96919;-46,34329;-2,521;-4,56;2,039;363331,57672362;7348533,63061939
AUTO10970;-23,9692;-46,34329;-2,547;-4,56;2,013;363331,58727228;7348532,52327939
AUTO10971;-23,96921;-46,3433;-2,556;-4,56;2,004;363330,580279718;7348531,40624612
AUTO10972;-23,96923;-46,3433;-2,543;-4,56;2,017;363330,601377217;7348529,19156611
AUTO10973;-23,96924;-46,3433;-2,538;-4,56;2,022;363330,611925973;7348528,08422611
AUTO10974;-23,96925;-46,34331;-2,554;-4,56;2,006;363329,604933815;7348526,96719274
AUTO10975;-23,96926;-46,34331;-2,568;-4,56;1,992;363329,615482658;7348525,85985273
AUTO10976;-23,96927;-46,34331;-2,56;-4,56;2;363329,626031504;7348524,75251271
AUTO10977;-23,96928;-46,34331;-2,571;-4,56;1,989;363329,636580355;7348523,6451727
AUTO10978;-23,96929;-46,34331;-2,629;-4,56;1,931;363329,647129211;7348522,53783268
AUTO10979;-23,9693;-46,34332;-2,694;-4,56;1,866;363328,640137543;7348521,42079922
AUTO10980;-23,96931;-46,34332;-2,721;-4,56;1,839;363328,650686485;7348520,3134592
AUTO10981;-23,96933;-46,34332;-2,686;-4,56;1,874;363328,671784382;7348518,09877915
AUTO10982;-23,96934;-46,34332;-2,69;-4,56;1,87;363328,682333336;7348516,99143912
AUTO10983;-23,96935;-46,34333;-2,69;-4,56;1,87;363327,675342158;7348515,87440556
AUTO10984;-23,96936;-46,34333;-2,652;-4,56;1,908;363327,685891199;7348514,76706553
AUTO10985;-23,96937;-46,34333;-2,672;-4,56;1,888;363327,696440245;7348513,65972549
AUTO10986;-23,96938;-46,34334;-2,673;-4,56;1,887;363326,689449391;7348512,54269185
AUTO10987;-23,96939;-46,34334;-2,692;-4,56;1,868;363326,699998524;7348511,43535181
AUTO10988;-23,96941;-46,34334;-2,7;-4,56;1,86;363326,721096801;7348509,22067172
AUTO10989;-23,96942;-46,34334;-2,683;-4,56;1,877;363326,731645946;7348508,11333168
AUTO10990;-23,96943;-46,34335;-2,657;-4,56;1,903;363325,724655582;7348506,99629793
AUTO10991;-23,96944;-46,34335;-2,612;-4,56;1,948;363325,735204813;7348505,88895788
AUTO10992;-23,96945;-46,34335;-2,622;-4,56;1,938;363325,745754049;7348504,78161783
AUTO10993;-23,96946;-46,34336;-2,656;-4,56;1,904;363324,73876401;7348503,664584
AUTO10994;-23,96947;-46,34336;-2,644;-4,56;1,916;363324,749313333;7348502,55724394
AUTO10995;-23,96948;-46,34336;-2,651;-4,56;1,909;363324,75986266;7348501,44990388
AUTO10996;-23,96949;-46,34336;-2,632;-4,56;1,928;363324,770411991;7348500,34256382
AUTO10997;-23,96951;-46,34336;-2,616;-4,56;1,944;363324,791510666;7348498,1278837
AUTO10998;-23,96952;-46,34336;-2,592;-4,56;1,968;363324,80206001;7348497,02054363
AUTO10999;-23,96953;-46,34337;-2,632;-4,56;1,928;363323,795070623;7348495,9035097
AUTO11000;-23,96954;-46,34337;-2,638;-4,56;1,922;363323,805620053;7348494,79616963
AUTO11001;-23,96955;-46,34337;-2,658;-4,56;1,902;363323,816169488;7348493,68882955
AUTO11002;-23,96956;-46,34337;-2,671;-4,56;1,889;363323,826718927;7348492,58148948
AUTO11003;-23,96958;-46,34338;-2,723;-4,56;1,837;363322,830279473;7348490,35711537
AUTO11004;-23,96959;-46,34338;-2,736;-4,56;1,824;363322,840829003;7348489,24977529
AUTO11005;-23,9696;-46,34338;-2,772;-4,56;1,788;363322,851378538;7348488,14243521
AUTO11006;-23,96961;-46,34338;-2,79;-4,56;1,77;363322,861928076;7348487,03509513
AUTO11007;-23,96962;-46,34338;-2,76;-4,56;1,8;363322,872477618;7348485,92775504
AUTO11008;-23,96963;-46,34338;-2,787;-4,56;1,773;363322,883027165;7348484,82041496
AUTO11009;-23,96964;-46,34339;-2,775;-4,56;1,785;363321,876038841;7348483,70338082
AUTO11010;-23,96966;-46,34339;-2,823;-4,56;1,737;363321,897138112;7348481,48870064
AUTO11011;-23,96967;-46,34339;-2,871;-4,56;1,689;363321,907687754;7348480,38136054
AUTO11012;-23,96968;-46,34339;-2,898;-4,56;1,662;363321,9182374;7348479,27402045
AUTO11013;-23,96969;-46,34339;-2,898;-4,56;1,662;363321,92878705;7348478,16668035
AUTO11014;-23,9697;-46,34339;-2,891;-4,56;1,669;363321,939336704;7348477,05934025
AUTO11015;-23,96971;-46,3434;-2,899;-4,56;1,661;363320,932349035;7348475,94230601
